"time";"lambda_T";"B_Q1";"B_M";"B_Q3"
125;0,38;7,5;16,36850207067;28,86850207067
190;1,3;6,02037538550406;11,0203753855041;16,0203753855041
294;2,08;16,9042971606783;34,4042971606784;46,9042971606783
309;0,3;24,3007360822403;26,8007360822403;31,8007360822403
355;0,92;9,02729578547956;13,0545915709591;16,5272957854796
359;0,08;7,48230565325728;10;17,4646113065146
420;1,22;15,3104936859123;22,8104936859123;27,8104936859123
8;0,1;38,1080274720223;45,6080274720223;50,6080274720223
114;2,12;15;16,280289334154;20,640144667077
148;0,68;7,73896038966776;15,2389603896678;22,7389603896678
169;0,42;27,7772707927243;30,2772707927243;37,7772707927243
225;1,12;12,5718000287301;20,0718000287301;22,5718000287301
260;0,7;7,5;10;13,2449383305253
356;1,92;5,99877165048981;8,00245669902037;11,5012283495102
396;0,8;20,119555438316;22,619555438316;30,119555438316
447;1,02;18,726887904783;21,226887904783;28,726887904783
131;0,62;8,41014141108181;16,5898585889182;24,0898585889182
136;0,1;18,4960784592607;33,4960784592607;40,9960784592607
299;3,26;34,0523507033036;46,5523507033036;56,5523507033036
302;0,06;26,6614610837615;31,6614610837615;31,6614610837615
343;0,82;11,9342214823124;16,9342214823124;19,4342214823124
344;0,02;6,01831248325682;7,96337503348634;11,4816875167432
404;1,2;17,9880484868837;25,4880484868837;32,9880484868837
422;0,36;40,5254447627391;48,0254447627391;53,0254447627391
486;1,28;14,7761730653911;22,2761730653911;24,7761730653911
106;1,52;16,1998120538048;17,3996241076095;22,3996241076095
111;0,1;6,91236978450385;10;15,5876302154962
123;0,24;10,5898012264083;18,0898012264083;28,0898012264083
201;1,56;6,16775803007036;7,66448393985928;12,6644839398593
258;1,14;7,35313743844588;14,7062748768918;22,2062748768918
276;0,36;18,8822744064308;22,7645488128616;25,2645488128616
348;1,44;8,2104205221925;10;13,2104205221925
364;0,32;5,46469886910319;9,07060226179362;12,0353011308968
428;1,28;16,9425917877623;19,4425917877623;26,9425917877623
28;0,36;36,5449571695685;41,5449571695685;46,5449571695685
79;1,02;20,0096558724603;25,0096558724603;27,5096558724603
84;0,1;22,6600462378771;25,1600462378771;30,1600462378771
107;0,46;12,3039981206226;14,6079962412452;15,1960018793774
123;0,32;10;15,7336624570239;25,7336624570239
232;2,18;5,46109982396341;9,07780035207318;14,0778003520732
259;0,54;8,3396169572923;11,6792339145846;15
323;1,28;11,7741171682472;16,7741171682472;16,7741171682472
349;0,52;7,54815079338367;12,5481507933837;15,0481507933837
23;0,42;36,5001261097854;39,0001261097854;44,0001261097854
167;2,88;24,0568261770317;29,0568261770317;31,5568261770317
232;1,3;13,1339893676355;18,1339893676355;23,1339893676355
264;0,64;9,87647527834022;10,2470494433196;14,8764752783402
285;0,42;20,988248581667;25;25,988248581667
325;0,8;18,8062544999344;21,3062544999344;26,3062544999344
359;0,68;7,5;9,99999999999999;12,9231051158121
384;0,5;14,562923634864;22,062923634864;24,562923634864
481;1,94;10,0729441855295;17,5729441855295;20,0729441855295
13;0,22;38,0591978681507;43,0591978681507;48,0591978681507
19;0,12;43,2907427658796;48,2907427658796;53,2907427658796
84;1,3;19,9202110887531;22,4202110887531;27,4202110887531
135;1,02;14,3686054052302;15;19,6843027026151
153;0,36;20,8019689206441;25,8019689206441;35,8019689206441
201;0,96;14,661579737042;19,661579737042;24,661579737042
214;0,26;9,79166912495064;14,7916691249506;19,7916691249506
358;2,88;12,5223108042009;15,0223108042009;20,0223108042009
413;1,1;21,0877116599094;38,5877116599094;46,0877116599094
89;0,36;20,541023506928;25,541023506928;30,541023506928
92;0,06;17,1389357753917;19,2778715507834;24,2778715507834
106;0,28;10,8512718618436;11,7025437236872;15,8512718618436
135;0,58;6,24788522128473;17,5042295574305;25,0042295574305
198;1,26;10,1286684802716;12,6286684802716;20,1286684802716
208;0,2;14,53014057208;22,03014057208;27,03014057208
214;0,12;7,89306083426217;12,8930608342622;17,8930608342622
235;0,42;5,82201140997802;11,644022819956;14,144022819956
325;1,8;5,22520931279393;9,54958137441214;12,2747906872061
72;1,36;10,162048340171;15,162048340171;20,162048340171
95;0,46;19,2097207259497;23,4194414518995;28,4194414518995
103;0,16;10,9109210504793;11,8218421009587;15,9109210504793
149;0,92;5,78270856381872;10;14,6086457180906
275;2,52;21,6384035022457;26,6384035022457;36,6384035022457
326;1,02;13,4625408510569;18,462540851057;20,9625408510569
359;0,66;7,5;9,99999999999999;12,6121820150344
478;2,38;5,8971076165844;8,20578476683121;11,6028923834156
494;0,32;5,59956136007903;8,80087727984193;11,900438639921
90;0,28;19,1097542654866;24,1097542654866;29,1097542654866
136;0,92;10,8027842925017;15;17,9013921462509
185;0,98;12,5399559606577;20,0399559606577;25,0399559606577
196;0,22;19,7983034366423;24,7983034366423;32,2983034366423
206;0,2;15,2965206612884;22,7965206612884;27,7965206612884
226;0,4;6,98464921716393;13,9692984343279;16,4692984343279
241;0,3;6,23770912618007;7,52458174763987;11,2377091261801
330;1,78;5,21307914322904;9,57384171354191;10,213079143229
398;1,36;5,04404062862845;10;22,4119187427431
24;0,42;37,6793020069875;40,1793020069875;45,1793020069875
38;0,28;38,8834722603419;43,8834722603419;46,3834722603419
40;0,04;43,1623026025908;45,6623026025908;50,6623026025908
70;0,6;25,0756159298268;27,5756159298268;32,5756159298268
115;0,9;15,3282007332662;15,6564014665323;20,3282007332662
119;0,08;7,5;13,0450087569734;25,5450087569734
197;1,56;5,08792276146792;9,82415447706416;12,4120772385321
246;0,98;10,1084168244886;17,6084168244886;22,6084168244886
367;2,42;5,99443656347292;8,01112687305417;10,9944365634729
25;0,42;38,8489913345429;41,3489913345429;46,3489913345429
89;1,28;19,0285332317951;24,0285332317951;29,0285332317951
122;0,66;12,2426144166331;15;20,2573855833668
142;0,4;14,0746548770767;21,5746548770767;34,0746548770767
154;0,24;22,8124310378963;30,3124310378963;37,8124310378963
197;0,86;17,139163836672;19,639163836672;27,139163836672
281;1,68;13,445380193652;18,445380193652;30,945380193652
443;3,24;23,5300345530978;28,5300345530978;33,5300345530978
484;0,82;12,7678321014247;20,2678321014247;22,7678321014247
167;2,82;23,8850814860502;28,8850814860502;31,3850814860502
194;0,54;20,2531368862555;27,7531368862554;30,2531368862555
213;0,38;8,98023214791433;16,4802321479143;18,9802321479143
278;1,3;6,28096586957346;12,5619317391469;17,5619317391469
330;1,04;12,3141020853241;14,6282041706482;19,6282041706482
352;0,44;9,3776500730426;10;14,3776500730426
387;0,7;12,3173234636915;19,8173234636915;22,3173234636915
393;0,12;37,2681395451499;39,7681395451499;47,2681395451499
403;0,2;46,4061479879159;53,9061479879159;61,4061479879159
157;1,32;8,97585713130848;12,951714262617;15
246;1,78;15,80942199804;23,30942199804;28,30942199804
254;0,16;11,049214879511;15;17,0984297590219
273;0,38;18,6420594244632;18,6420594244632;23,6420594244632
344;1,42;7,91759330205473;12,9175933020547;15,4175933020547
390;0,92;9,70008284445574;12,2000828444557;19,7000828444557
426;0,72;30,3885031475004;37,8885031475004;42,8885031475004
487;1,22;14,2211027452128;21,7211027452128;24,2211027452128
488;0,02;5,35251064735173;10,3525106473517;12,6762553236759
90;1,54;15,4460442083692;20,4460442083692;25,4460442083692
112;0,44;9,75692362244885;14,5138472448977;15,2430763775511
139;0,54;6,7875243058189;18,5750486116378;28,5750486116378
178;0,78;16,7557850474369;24,2557850474369;31,7557850474369
244;1,32;13,1003591544964;18,1003591544964;23,1003591544964
337;1,86;6,01826776928036;7,96346446143928;10
345;0,16;5,07938450300412;9,84123099399176;12,4206154969959
363;0,36;6,02044485124654;10;12,0408897024931
402;0,78;27,8928856548335;35,3928856548335;42,8928856548335
13;0,1;41,7529577782698;46,7529577782698;51,7529577782698
43;0,6;30,4695736734612;35,4695736734612;37,9695736734613
63;0,4;30,1277595340437;32,6277595340437;42,6277595340437
210;2,94;23,6752556365224;28,6752556365224;31,1752556365224
317;2,14;12,5366305782175;20,0366305782175;22,5366305782175
417;2;10,1197450042741;15;22,3802549957259
418;0,02;49,2354350364501;56,7354350364501;69,2354350364501
488;1,4;14,1820946230161;21,6820946230161;24,1820946230161
490;0,04;6,04613362441708;10;12,0922672488342
94;1,52;20;21,8163208348193;26,8163208348193
130;0,72;11,1450730524615;12,7098538950769;20,2098538950769
144;0,28;17,7026518292577;22,7026518292577;35,2026518292577
266;2,44;17,5918902922954;25,0918902922954;32,5918902922954
277;0,22;22,9727860287664;27,9727860287664;30,4727860287664
308;0,62;18,5746958999507;21,0746958999507;26,0746958999507
320;0,24;22,2606294895573;24,7606294895573;29,7606294895573
365;0,9;6,66750645137744;10;11,6675064513774
385;0,4;18,8072406589212;26,3072406589212;28,8072406589212
113;1,42;16,0032332076104;21,0032332076104;23,5032332076104
249;2,72;8,25568941582218;13,2556894158222;20,7556894158222
298;0,98;15;18,6358274285712;22,5
355;1,14;9,45440621368233;13,9088124273647;16,9544062136823
361;0,12;8,56840754714898;11,068407547149;16,068407547149
388;0,54;18,2299686896564;25,7299686896564;30,7299686896564
425;0,74;28,9799375324419;36,4799375324419;41,4799375324419
438;0,26;30,9013789737886;38,4013789737886;45,9013789737886
448;0,2;27,2700902644402;29,7700902644402;37,2700902644402
110;1,78;15,0669588489589;20,0669588489589;22,5669588489589
115;0,1;7,5;17,6788251676602;25,1788251676602
148;0,66;8,35088623483706;15,8508862348371;23,3508862348371
165;0,34;28,6472249595388;33,6472249595388;41,1472249595388
223;1,16;12,8015494849578;20,3015494849578;22,8015494849578
416;3,86;11,7316758354032;15;20,7683241645968
428;0,24;41,8706827902317;44,3706827902317;51,8706827902317
457;0,58;21,2946927724401;28,7946927724401;31,2946927724401
481;0,48;9,98307230200097;17,483072302001;19,983072302001
25;0,48;37,0370655047685;39,5370655047685;44,5370655047685
263;4,76;10;13,9211801268069;16,9605900634035
279;0,32;22,3338147270896;27,3338147270896;27,3338147270896
282;0,06;29,8629416135129;32,3629416135129;34,8629416135129
286;0,08;30,559233776187;30,559233776187;35,559233776187
409;2,46;15;20;25
418;0,18;46,1818897757278;53,6818897757278;66,1818897757278
429;0,22;42,7151726310087;45,2151726310087;52,7151726310087
431;0,04;43,1708406848213;48,1708406848213;53,1708406848213
21;0,4;37,2289410826217;42,2289410826217;47,2289410826217
67;0,92;21,4939257004918;26,4939257004918;28,9939257004918
96;0,58;20;24,1504042955397;29,1504042955397
227;2,62;6,89286126613284;10;11,8928612661328
335;2,16;6,41092336956935;11,4109233695694;16,4109233695694
380;0,9;5,90977352287333;8,18045295425334;10,9097735228733
394;0,28;31,101117357688;36,101117357688;43,601117357688
454;1,2;16,3477869448863;21,3477869448863;26,3477869448863
464;0,2;17,2854002914163;19,7854002914163;24,7854002914163
55;0,16;42,3504391389209;47,3504391389209;49,8504391389209
117;1,24;15;18,2568264396501;21,6284132198251
150;0,66;8,2503436092787;13,2503436092787;23,2503436092787
163;0,26;28,7598754963522;33,7598754963522;41,2598754963522
232;1,38;12,9855079688143;17,9855079688143;22,9855079688143
249;0,34;5,55247117863904;9,99999999999999;10,552471178639
250;0,02;11,4689528949004;16,4689528949004;21,4689528949004
477;4,54;26,7874801958533;31,7874801958533;34,2874801958533
496;0,38;5,28841223589777;9,42317552820446;10
196;0,32;19,5911561236421;24,5911561236421;32,0911561236421
214;0,36;10,8579729046022;15,8579729046022;20,8579729046022
246;0,64;5,36920038930433;10,7384007786087;15,7384007786087
322;1,52;5,33737636775241;10,3373763677524;12,6686881838762
336;0,28;11,7626250018763;16,7626250018763;19,2626250018763
406;1,4;14,9025872807926;27,4025872807926;32,4025872807927
412;0,12;52,4500081566764;64,9500081566764;77,4500081566764
416;0,08;46,6487666625259;59,1487666625259;71,6487666625259
460;0,88;19,7879075675898;22,2879075675898;27,2879075675898
126;1,72;18,0632501881892;21,1265003763785;23,0632501881892
176;1;11,6819992512768;21,6819992512768;26,6819992512768
222;0,92;13,3487100269943;20,8487100269943;23,3487100269943
228;0,12;5,76194605532611;8,47610788934777;10,7619460553261
279;1,02;8,18226056533536;11,3645211306707;15
282;0,06;29,8629416135129;32,3629416135129;34,8629416135129
299;0,34;25,4535939005304;25,4535939005304;30,4535939005304
416;2,34;13,2699894919932;16,5399789839864;20
462;0,92;19,6251768460103;27,1251768460103;29,6251768460103
111;0,24;7,83122470316635;10,6624494063327;15,3312247031664
117;0,12;5,27353364553742;14,4529327089251;21,9529327089251
308;3,82;31,8086974367291;36,8086974367291;44,3086974367291
344;0,72;11,4769376966426;16,4769376966426;18,9769376966426
383;0,78;6,5042322761449;13,0084645522898;15,5084645522898
429;0,92;27,8984382745973;30,3984382745973;37,8984382745973
441;0,24;31,7549835403629;34,2549835403629;44,2549835403629
465;0,48;19,4295838863905;26,9295838863905;29,4295838863905
488;0,46;5,46385321597994;10,9277064319599;13,4277064319599
121;2,24;17,4708303793369;20;22,4708303793369
264;2,86;11,9757541813814;21,9757541813814;26,9757541813814
319;1,1;11,5996063617941;13,1992127235882;18,1992127235882
345;0,52;9,77342095108689;14,7734209510869;17,2734209510869
353;0,16;5,96027768010588;8,07944463978825;10,9602776801059
379;0,52;8,01293869828844;15,5129386982884;18,0129386982884
417;0,76;30,5429696233391;43,0429696233391;55,5429696233391
429;0,24;42,4210303866451;44,9210303866451;52,4210303866451
481;1,04;16,0377063008522;23,5377063008522;26,0377063008522
126;2,34;16,8009878460887;18,6019756921774;21,8009878460887
190;1,28;6,52959705484511;11,5295970548451;16,5295970548451
196;0,12;19,7459928489721;24,7459928489721;32,2459928489721
267;1,42;9,14975010807235;16,6497501080724;24,1497501080724
276;0,18;22,9991576514783;27,9991576514783;30,4991576514783
402;2,52;11,0624682116786;15;18,0312341058393
414;0,24;43,9411104071545;58,9411104071545;66,4411104071545
448;0,68;24,4686592670621;26,9686592670621;34,4686592670621
479;0,62;13,5630906745944;21,0630906745944;23,5630906745944
12;0,1;40,5356071600387;45,5356071600387;50,5356071600387
104;1,84;14,0574142718143;15;19,0574142718143
136;0,64;6,52911371092186;16,9417725781563;24,4417725781563
265;2,58;14,569435079785;24,569435079785;29,569435079785
296;0,62;21,5199393549133;26,5199393549133;28,2599696774567
311;0,3;22,5735611417647;27,5735611417647;30,0735611417647
446;2,7;19,6289415633365;24,6289415633365;24,6289415633365
457;0,22;20,5499121978826;28,0499121978826;30,5499121978826
483;0,52;9,07513790542058;16,5751379054206;19,0751379054206
93;0,9;21,6356195746163;26,6356195746163;31,6356195746163
110;0,34;9,58685950507917;14,1737190101583;15,4131404949208
129;0,38;8,68541989980382;21,1854198998038;28,6854198998038
260;2,62;12,4727002823765;19,9727002823765;27,4727002823765
342;1,64;5,5357453641022;8,9285092717956;11,9642546358978
422;1,6;7,09541203265465;14,1908240653093;19,1908240653093
429;0,14;43,79994766171;46,29994766171;53,79994766171
464;0,7;20,3448178641253;22,8448178641253;27,8448178641253
499;0,7;5,21058209031578;9,99999999999999;10,4211641806316
84;0,98;24,0347787857553;26,5347787857553;31,5347787857553
175;1,82;8,59414931620334;12,1882986324067;16,0941493162033
266;1,82;15,849731682048;23,349731682048;30,849731682048
408;2,84;14,1731868322853;18,3463736645706;22,5
409;0,02;59,5418973611541;69,5418973611541;77,0418973611541
420;0,22;41,9114211182084;49,4114211182084;54,4114211182084
451;0,62;25,7481775231273;28,2481775231273;35,7481775231273
478;0,54;13,1524631019224;20,6524631019224;23,1524631019224
489;0,22;5,47443213437516;9,05113573124967;10,4744321343752
120;1,2;15,9430988387377;20;20,9430988387377
140;0,4;9,11796684683108;19,1179668468311;31,6179668468311
141;0,02;21,9511965690161;31,9511965690161;44,4511965690161
182;0,82;16,5137790229552;21,5137790229553;31,5137790229553
290;2,16;26,752271531778;39,252271531778;51,752271531778
350;1,2;9,9637621525883;14,9637621525883;17,4637621525883
404;1,08;21,3565040105573;28,8565040105573;36,3565040105573
475;1,42;13,4954940585903;18,4954940585903;23,4954940585903
482;0,14;5,31831988080001;9,36336023839998;12,1816801192
42;0,76;25,1120809852069;30,1120809852069;32,6120809852069
114;1,44;15,6547850588224;20,6547850588224;23,1547850588224
130;0,32;9,61354593050877;24,2270918610175;31,7270918610175
136;0,12;17,8774291951375;32,8774291951375;40,3774291951375
213;1,54;5,25034291909445;9,49931416181109;12,2496570809055
268;1,1;7,5;10;15,9090724441922
344;1,52;6,5181178234105;11,5181178234105;14,0181178234105
354;0,2;5,97751572221224;8,04496855557553;10,9775157222122
405;1,02;24,2556958485816;36,7556958485816;44,2556958485816
86;0,46;25,0132469889009;27,5132469889009;32,5132469889009
130;0,88;10,6626757732089;15;18,1626757732089
194;1,28;7,26617291732865;14,5323458346573;17,0323458346573
262;1,36;7,65694651569799;15,156946515698;22,656946515698
300;0,76;16,5643845115079;20;23,2821922557539
318;0,36;21,4465040459131;23,9465040459131;28,9465040459131
346;0,56;9,64194473476562;14,6419447347656;17,1419447347656
442;1,92;5,02349673308472;9,95300653383056;12,5234967330847
458;0,32;20,8255009898862;28,3255009898862;30,8255009898862
31;0,18;42,1827519150586;49,6827519150586;54,6827519150586
56;0,5;37,9149870926433;42,9149870926433;45,4149870926433
65;0,18;29,6982819836228;34,6982819836228;42,1982819836228
116;1,02;15;16,5851402242649;20,7925701121324
220;2,08;5,82042321322709;8,35915357354582;11,6408464264542
329;2,18;8,72483509945172;11,2248350994517;16,2248350994517
339;0,2;9,41622471478561;14,4162247147856;16,9162247147856
388;0,98;6,70532209654858;13,4106441930972;18,4106441930972
398;0,2;38,266747162464;43,266747162464;55,766747162464
52;0,76;29,4647874537797;34,4647874537797;39,4647874537797
123;1,42;18,0603249785046;21,1206499570093;23,0603249785046
210;1,74;5,50073550418684;8,99852899162632;11,9992644958132
227;0,34;6,05365613554082;12,1073122710816;14,6073122710816
236;0,18;5,09517074944915;9,80965850110171;10,0951707494491
417;3,62;13,0408805746791;16,0817611493581;20
428;0,22;42,1784703510731;44,6784703510731;52,1784703510731
485;1,14;14,7668481509347;22,2668481509347;24,7668481509347
496;0,22;6,95567593317491;10;13,9113518663498
143;2,5;22,0149813171505;24,0299626343011;29,0299626343011
217;1,48;6,78641153647176;11,7864115364718;16,7864115364718
245;0,56;5,06917259546654;9,86165480906692;14,9308274045335
251;0,12;10;14,6080261359949;19,6080261359949
303;1,04;11,8529608167506;15;18,4264804083753
341;0,76;12,3433130415749;17,3433130415749;19,8433130415749
364;0,46;5,34649779484834;9,30700441030331;10,3464977948483
367;0,06;12,144638811596;14,644638811596;19,644638811596
375;0,16;18,8236280899941;21,3236280899941;26,3236280899941
16;0,12;42,257547052873;49,757547052873;52,257547052873
31;0,3;38,9884111126382;46,4884111126382;51,4884111126382
35;0,08;45,8453911365633;50,8453911365633;55,8453911365633
233;3,96;22,7694357143075;27,7694357143075;32,7694357143075
